date,profile,rank,boss,meso
2025-04-03,challenger_extreme_suu,10,루시드(하드),62900000
2025-04-03,challenger_extreme_suu,11,데미안(하드),48900000
2025-04-03,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-04-10,challenger_extreme_suu,1,스우(익스트림),574000000
2025-04-10,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-04-10,challenger_extreme_suu,3,카링(이지),377000000
2025-04-10,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-04-10,challenger_extreme_suu,5,진힐라(하드),106000000
2025-04-10,challenger_extreme_suu,6,듄켈(하드),94400000
2025-04-10,challenger_extreme_suu,7,윌(하드),77100000
2025-04-10,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-04-10,challenger_extreme_suu,9,더스크(카오스),69800000
2025-04-10,challenger_extreme_suu,10,루시드(하드),62900000
2025-04-10,challenger_extreme_suu,11,데미안(하드),48900000
2025-04-10,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-04-17,challenger_extreme_suu,1,스우(익스트림),574000000
2025-04-17,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-04-17,challenger_extreme_suu,3,카링(이지),377000000
2025-04-17,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-04-17,challenger_extreme_suu,5,진힐라(하드),106000000
2025-04-17,challenger_extreme_suu,6,듄켈(하드),94400000
2025-04-17,challenger_extreme_suu,7,윌(하드),77100000
2025-04-17,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-04-17,challenger_extreme_suu,9,더스크(카오스),69800000
2025-04-17,challenger_extreme_suu,10,루시드(하드),62900000
2025-04-17,challenger_extreme_suu,11,데미안(하드),48900000
2025-04-17,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-04-24,challenger_extreme_suu,1,스우(익스트림),574000000
2025-04-24,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-04-24,challenger_extreme_suu,3,카링(이지),377000000
2025-04-24,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-04-24,challenger_extreme_suu,5,진힐라(하드),106000000
2025-04-24,challenger_extreme_suu,6,듄켈(하드),94400000
2025-04-24,challenger_extreme_suu,7,윌(하드),77100000
2025-04-24,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-04-24,challenger_extreme_suu,9,더스크(카오스),69800000
2025-04-24,challenger_extreme_suu,10,루시드(하드),62900000
2025-04-24,challenger_extreme_suu,11,데미안(하드),48900000
2025-04-24,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-05-01,challenger_extreme_suu,1,스우(익스트림),574000000
2025-05-01,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-05-01,challenger_extreme_suu,3,카링(이지),377000000
2025-05-01,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-05-01,challenger_extreme_suu,5,진힐라(하드),106000000
2025-05-01,challenger_extreme_suu,6,듄켈(하드),94400000
2025-05-01,challenger_extreme_suu,7,윌(하드),77100000
2025-05-01,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-05-01,challenger_extreme_suu,9,더스크(카오스),69800000
2025-05-01,challenger_extreme_suu,10,루시드(하드),62900000
2025-05-01,challenger_extreme_suu,11,데미안(하드),48900000
2025-05-01,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-05-08,challenger_extreme_suu,1,스우(익스트림),574000000
2025-05-08,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-05-08,challenger_extreme_suu,3,카링(이지),377000000
2025-05-08,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-05-08,challenger_extreme_suu,5,진힐라(하드),106000000
2025-05-08,challenger_extreme_suu,6,듄켈(하드),94400000
2025-05-08,challenger_extreme_suu,7,윌(하드),77100000
2025-05-08,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-05-08,challenger_extreme_suu,9,더스크(카오스),69800000
2025-05-08,challenger_extreme_suu,10,루시드(하드),62900000
2025-05-08,challenger_extreme_suu,11,데미안(하드),48900000
2025-05-08,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-05-15,challenger_extreme_suu,1,스우(익스트림),574000000
2025-05-15,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-05-15,challenger_extreme_suu,3,카링(이지),377000000
2025-05-15,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-05-15,challenger_extreme_suu,5,진힐라(하드),106000000
2025-05-15,challenger_extreme_suu,6,듄켈(하드),94400000
2025-05-15,challenger_extreme_suu,7,윌(하드),77100000
2025-05-15,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-05-15,challenger_extreme_suu,9,더스크(카오스),69800000
2025-05-15,challenger_extreme_suu,10,루시드(하드),62900000
2025-05-15,challenger_extreme_suu,11,데미안(하드),48900000
2025-05-15,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-05-22,challenger_extreme_suu,1,스우(익스트림),574000000
2025-05-22,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-05-22,challenger_extreme_suu,3,카링(이지),377000000
2025-05-22,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-05-22,challenger_extreme_suu,5,진힐라(하드),106000000
2025-05-22,challenger_extreme_suu,6,듄켈(하드),94400000
2025-05-22,challenger_extreme_suu,7,윌(하드),77100000
2025-05-22,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-05-22,challenger_extreme_suu,9,더스크(카오스),69800000
2025-05-22,challenger_extreme_suu,10,루시드(하드),62900000
2025-05-22,challenger_extreme_suu,11,데미안(하드),48900000
2025-05-22,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-05-29,challenger_extreme_suu,1,스우(익스트림),574000000
2025-05-29,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-05-29,challenger_extreme_suu,3,카링(이지),377000000
2025-05-29,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-05-29,challenger_extreme_suu,5,진힐라(하드),106000000
2025-05-29,challenger_extreme_suu,6,듄켈(하드),94400000
2025-05-29,challenger_extreme_suu,7,윌(하드),77100000
2025-05-29,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-05-29,challenger_extreme_suu,9,더스크(카오스),69800000
2025-05-29,challenger_extreme_suu,10,루시드(하드),62900000
2025-05-29,challenger_extreme_suu,11,데미안(하드),48900000
2025-05-29,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-06-05,challenger_extreme_suu,1,스우(익스트림),574000000
2025-06-05,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-06-05,challenger_extreme_suu,3,카링(이지),377000000
2025-06-05,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-06-05,challenger_extreme_suu,5,진힐라(하드),106000000
2025-06-05,challenger_extreme_suu,6,듄켈(하드),94400000
2025-06-05,challenger_extreme_suu,7,윌(하드),77100000
2025-06-05,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-06-05,challenger_extreme_suu,9,더스크(카오스),69800000
2025-06-05,challenger_extreme_suu,10,루시드(하드),62900000
2025-06-05,challenger_extreme_suu,11,데미안(하드),48900000
2025-06-05,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-06-12,challenger_extreme_suu,1,스우(익스트림),574000000
2025-06-12,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-06-12,challenger_extreme_suu,3,카링(이지),377000000
2025-06-12,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-06-12,challenger_extreme_suu,5,진힐라(하드),106000000
2025-06-12,challenger_extreme_suu,6,듄켈(하드),94400000
2025-06-12,challenger_extreme_suu,7,윌(하드),77100000
2025-06-12,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-06-12,challenger_extreme_suu,9,더스크(카오스),69800000
2025-06-12,challenger_extreme_suu,10,루시드(하드),62900000
2025-06-12,challenger_extreme_suu,11,데미안(하드),48900000
2025-06-12,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-06-19,challenger_extreme_suu,1,스우(익스트림),574000000
2025-06-19,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-06-19,challenger_extreme_suu,3,카링(이지),377000000
2025-06-19,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-06-19,challenger_extreme_suu,5,진힐라(하드),106000000
2025-06-19,challenger_extreme_suu,6,듄켈(하드),94400000
2025-06-19,challenger_extreme_suu,7,윌(하드),77100000
2025-06-19,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-06-19,challenger_extreme_suu,9,더스크(카오스),69800000
2025-06-19,challenger_extreme_suu,10,루시드(하드),62900000
2025-06-19,challenger_extreme_suu,11,데미안(하드),48900000
2025-06-19,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-06-26,challenger_extreme_suu,1,스우(익스트림),574000000
2025-06-26,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-06-26,challenger_extreme_suu,3,카링(이지),377000000
2025-06-26,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-06-26,challenger_extreme_suu,5,진힐라(하드),106000000
2025-06-26,challenger_extreme_suu,6,듄켈(하드),94400000
2025-06-26,challenger_extreme_suu,7,윌(하드),77100000
2025-06-26,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-06-26,challenger_extreme_suu,9,더스크(카오스),69800000
2025-06-26,challenger_extreme_suu,10,루시드(하드),62900000
2025-06-26,challenger_extreme_suu,11,데미안(하드),48900000
2025-06-26,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-07-03,challenger_extreme_suu,1,스우(익스트림),574000000
2025-07-03,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-07-03,challenger_extreme_suu,3,카링(이지),377000000
2025-07-03,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-07-03,challenger_extreme_suu,5,진힐라(하드),106000000
2025-07-03,challenger_extreme_suu,6,듄켈(하드),94400000
2025-07-03,challenger_extreme_suu,7,윌(하드),77100000
2025-07-03,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-07-03,challenger_extreme_suu,9,더스크(카오스),69800000
2025-07-03,challenger_extreme_suu,10,루시드(하드),62900000
2025-07-03,challenger_extreme_suu,11,데미안(하드),48900000
2025-07-03,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-07-10,challenger_extreme_suu,1,스우(익스트림),574000000
2025-07-10,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-07-10,challenger_extreme_suu,3,카링(이지),377000000
2025-07-10,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-07-10,challenger_extreme_suu,5,진힐라(하드),106000000
2025-07-10,challenger_extreme_suu,6,듄켈(하드),94400000
2025-07-10,challenger_extreme_suu,7,윌(하드),77100000
2025-07-10,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-07-10,challenger_extreme_suu,9,더스크(카오스),69800000
2025-07-10,challenger_extreme_suu,10,루시드(하드),62900000
2025-07-10,challenger_extreme_suu,11,데미안(하드),48900000
2025-07-10,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-07-17,challenger_extreme_suu,1,스우(익스트림),574000000
2025-07-17,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-07-17,challenger_extreme_suu,3,카링(이지),377000000
2025-07-17,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-07-17,challenger_extreme_suu,5,진힐라(하드),106000000
2025-07-17,challenger_extreme_suu,6,듄켈(하드),94400000
2025-07-17,challenger_extreme_suu,7,윌(하드),77100000
2025-07-17,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-07-17,challenger_extreme_suu,9,더스크(카오스),69800000
2025-07-17,challenger_extreme_suu,10,루시드(하드),62900000
2025-07-17,challenger_extreme_suu,11,데미안(하드),48900000
2025-07-17,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-07-24,challenger_extreme_suu,1,스우(익스트림),574000000
2025-07-24,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-07-24,challenger_extreme_suu,3,카링(이지),377000000
2025-07-24,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-07-24,challenger_extreme_suu,5,진힐라(하드),106000000
2025-07-24,challenger_extreme_suu,6,듄켈(하드),94400000
2025-07-24,challenger_extreme_suu,7,윌(하드),77100000
2025-07-24,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-07-24,challenger_extreme_suu,9,더스크(카오스),69800000
2025-07-24,challenger_extreme_suu,10,루시드(하드),62900000
2025-07-24,challenger_extreme_suu,11,데미안(하드),48900000
2025-07-24,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-07-31,challenger_extreme_suu,1,스우(익스트림),574000000
2025-07-31,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-07-31,challenger_extreme_suu,3,카링(이지),377000000
2025-07-31,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-07-31,challenger_extreme_suu,5,진힐라(하드),106000000
2025-07-31,challenger_extreme_suu,6,듄켈(하드),94400000
2025-07-31,challenger_extreme_suu,7,윌(하드),77100000
2025-07-31,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-07-31,challenger_extreme_suu,9,더스크(카오스),69800000
2025-07-31,challenger_extreme_suu,10,루시드(하드),62900000
2025-07-31,challenger_extreme_suu,11,데미안(하드),48900000
2025-07-31,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-08-07,challenger_extreme_suu,1,스우(익스트림),574000000
2025-08-07,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-08-07,challenger_extreme_suu,3,카링(이지),377000000
2025-08-07,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-08-07,challenger_extreme_suu,5,진힐라(하드),106000000
2025-08-07,challenger_extreme_suu,6,듄켈(하드),94400000
2025-08-07,challenger_extreme_suu,7,윌(하드),77100000
2025-08-07,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-08-07,challenger_extreme_suu,9,더스크(카오스),69800000
2025-08-07,challenger_extreme_suu,10,루시드(하드),62900000
2025-08-07,challenger_extreme_suu,11,데미안(하드),48900000
2025-08-07,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-08-14,challenger_extreme_suu,1,스우(익스트림),574000000
2025-08-14,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-08-14,challenger_extreme_suu,3,카링(이지),377000000
2025-08-14,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-08-14,challenger_extreme_suu,5,진힐라(하드),106000000
2025-08-14,challenger_extreme_suu,6,듄켈(하드),94400000
2025-08-14,challenger_extreme_suu,7,윌(하드),77100000
2025-08-14,challenger_extreme_suu,8,가디언엔젤슬라임(카오스),75100000
2025-08-14,challenger_extreme_suu,9,더스크(카오스),69800000
2025-08-14,challenger_extreme_suu,10,루시드(하드),62900000
2025-08-14,challenger_extreme_suu,11,데미안(하드),48900000
2025-08-14,challenger_extreme_suu,12,파풀라투스(카오스),13100000
2025-08-21,challenger_extreme_suu,1,스우(익스트림),574000000
2025-08-21,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-08-21,challenger_extreme_suu,3,카링(이지),377000000
2025-08-21,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-08-21,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-08-21,challenger_extreme_suu,6,진힐라(하드),106000000
2025-08-21,challenger_extreme_suu,7,듄켈(하드),94400000
2025-08-21,challenger_extreme_suu,8,윌(하드),77100000
2025-08-21,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-08-21,challenger_extreme_suu,10,더스크(카오스),69800000
2025-08-21,challenger_extreme_suu,11,루시드(하드),62900000
2025-08-21,challenger_extreme_suu,12,데미안(하드),48900000
2025-08-28,challenger_extreme_suu,1,스우(익스트림),574000000
2025-08-28,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-08-28,challenger_extreme_suu,3,카링(이지),377000000
2025-08-28,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-08-28,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-08-28,challenger_extreme_suu,6,진힐라(하드),106000000
2025-08-28,challenger_extreme_suu,7,듄켈(하드),94400000
2025-08-28,challenger_extreme_suu,8,윌(하드),77100000
2025-08-28,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-08-28,challenger_extreme_suu,10,더스크(카오스),69800000
2025-08-28,challenger_extreme_suu,11,루시드(하드),62900000
2025-08-28,challenger_extreme_suu,12,데미안(하드),48900000
2025-09-04,challenger_extreme_suu,1,스우(익스트림),574000000
2025-09-04,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-09-04,challenger_extreme_suu,3,카링(이지),377000000
2025-09-04,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-09-04,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-09-04,challenger_extreme_suu,6,진힐라(하드),106000000
2025-09-04,challenger_extreme_suu,7,듄켈(하드),94400000
2025-09-04,challenger_extreme_suu,8,윌(하드),77100000
2025-09-04,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-04,challenger_extreme_suu,10,더스크(카오스),69800000
2025-09-04,challenger_extreme_suu,11,루시드(하드),62900000
2025-09-04,challenger_extreme_suu,12,데미안(하드),48900000
2025-09-11,challenger_extreme_suu,1,스우(익스트림),574000000
2025-09-11,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-09-11,challenger_extreme_suu,3,카링(이지),377000000
2025-09-11,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-09-11,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-09-11,challenger_extreme_suu,6,진힐라(하드),106000000
2025-09-11,challenger_extreme_suu,7,듄켈(하드),94400000
2025-09-11,challenger_extreme_suu,8,윌(하드),77100000
2025-09-11,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-11,challenger_extreme_suu,10,더스크(카오스),69800000
2025-09-11,challenger_extreme_suu,11,루시드(하드),62900000
2025-09-11,challenger_extreme_suu,12,데미안(하드),48900000
2025-09-18,challenger_extreme_suu,1,스우(익스트림),574000000
2025-09-18,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-09-18,challenger_extreme_suu,3,카링(이지),377000000
2025-09-18,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-09-18,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-09-18,challenger_extreme_suu,6,진힐라(하드),106000000
2025-09-18,challenger_extreme_suu,7,듄켈(하드),94400000
2025-09-18,challenger_extreme_suu,8,윌(하드),77100000
2025-09-18,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-18,challenger_extreme_suu,10,더스크(카오스),69800000
2025-09-18,challenger_extreme_suu,11,루시드(하드),62900000
2025-09-18,challenger_extreme_suu,12,데미안(하드),48900000
2025-09-25,challenger_extreme_suu,1,스우(익스트림),574000000
2025-09-25,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-09-25,challenger_extreme_suu,3,카링(이지),377000000
2025-09-25,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-09-25,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-09-25,challenger_extreme_suu,6,진힐라(하드),106000000
2025-09-25,challenger_extreme_suu,7,듄켈(하드),94400000
2025-09-25,challenger_extreme_suu,8,윌(하드),77100000
2025-09-25,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-25,challenger_extreme_suu,10,더스크(카오스),69800000
2025-09-25,challenger_extreme_suu,11,루시드(하드),62900000
2025-09-25,challenger_extreme_suu,12,데미안(하드),48900000
2025-10-02,challenger_extreme_suu,1,스우(익스트림),574000000
2025-10-02,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-10-02,challenger_extreme_suu,3,카링(이지),377000000
2025-10-02,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-10-02,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-10-02,challenger_extreme_suu,6,진힐라(하드),106000000
2025-10-02,challenger_extreme_suu,7,듄켈(하드),94400000
2025-10-02,challenger_extreme_suu,8,윌(하드),77100000
2025-10-02,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-02,challenger_extreme_suu,10,더스크(카오스),69800000
2025-10-02,challenger_extreme_suu,11,루시드(하드),62900000
2025-10-02,challenger_extreme_suu,12,데미안(하드),48900000
2025-10-09,challenger_extreme_suu,1,스우(익스트림),574000000
2025-10-09,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-10-09,challenger_extreme_suu,3,카링(이지),377000000
2025-10-09,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-10-09,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-10-09,challenger_extreme_suu,6,진힐라(하드),106000000
2025-10-09,challenger_extreme_suu,7,듄켈(하드),94400000
2025-10-09,challenger_extreme_suu,8,윌(하드),77100000
2025-10-09,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-09,challenger_extreme_suu,10,더스크(카오스),69800000
2025-10-09,challenger_extreme_suu,11,루시드(하드),62900000
2025-10-09,challenger_extreme_suu,12,데미안(하드),48900000
2025-10-16,challenger_extreme_suu,1,스우(익스트림),574000000
2025-10-16,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-10-16,challenger_extreme_suu,3,카링(이지),377000000
2025-10-16,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-10-16,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-10-16,challenger_extreme_suu,6,진힐라(하드),106000000
2025-10-16,challenger_extreme_suu,7,듄켈(하드),94400000
2025-10-16,challenger_extreme_suu,8,윌(하드),77100000
2025-10-16,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-16,challenger_extreme_suu,10,더스크(카오스),69800000
2025-10-16,challenger_extreme_suu,11,루시드(하드),62900000
2025-10-16,challenger_extreme_suu,12,데미안(하드),48900000
2025-10-23,challenger_extreme_suu,1,스우(익스트림),574000000
2025-10-23,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-10-23,challenger_extreme_suu,3,카링(이지),377000000
2025-10-23,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-10-23,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-10-23,challenger_extreme_suu,6,진힐라(하드),106000000
2025-10-23,challenger_extreme_suu,7,듄켈(하드),94400000
2025-10-23,challenger_extreme_suu,8,윌(하드),77100000
2025-10-23,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-23,challenger_extreme_suu,10,더스크(카오스),69800000
2025-10-23,challenger_extreme_suu,11,루시드(하드),62900000
2025-10-23,challenger_extreme_suu,12,데미안(하드),48900000
2025-10-30,challenger_extreme_suu,1,스우(익스트림),574000000
2025-10-30,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-10-30,challenger_extreme_suu,3,카링(이지),377000000
2025-10-30,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-10-30,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-10-30,challenger_extreme_suu,6,진힐라(하드),106000000
2025-10-30,challenger_extreme_suu,7,듄켈(하드),94400000
2025-10-30,challenger_extreme_suu,8,윌(하드),77100000
2025-10-30,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-30,challenger_extreme_suu,10,더스크(카오스),69800000
2025-10-30,challenger_extreme_suu,11,루시드(하드),62900000
2025-10-30,challenger_extreme_suu,12,데미안(하드),48900000
2025-11-06,challenger_extreme_suu,1,스우(익스트림),574000000
2025-11-06,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-11-06,challenger_extreme_suu,3,카링(이지),377000000
2025-11-06,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-11-06,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-11-06,challenger_extreme_suu,6,진힐라(하드),106000000
2025-11-06,challenger_extreme_suu,7,듄켈(하드),94400000
2025-11-06,challenger_extreme_suu,8,윌(하드),77100000
2025-11-06,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-06,challenger_extreme_suu,10,더스크(카오스),69800000
2025-11-06,challenger_extreme_suu,11,루시드(하드),62900000
2025-11-06,challenger_extreme_suu,12,데미안(하드),48900000
2025-11-13,challenger_extreme_suu,1,스우(익스트림),574000000
2025-11-13,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-11-13,challenger_extreme_suu,3,카링(이지),377000000
2025-11-13,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-11-13,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-11-13,challenger_extreme_suu,6,진힐라(하드),106000000
2025-11-13,challenger_extreme_suu,7,듄켈(하드),94400000
2025-11-13,challenger_extreme_suu,8,윌(하드),77100000
2025-11-13,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-13,challenger_extreme_suu,10,더스크(카오스),69800000
2025-11-13,challenger_extreme_suu,11,루시드(하드),62900000
2025-11-13,challenger_extreme_suu,12,데미안(하드),48900000
2025-11-20,challenger_extreme_suu,1,스우(익스트림),574000000
2025-11-20,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-11-20,challenger_extreme_suu,3,카링(이지),377000000
2025-11-20,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-11-20,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-11-20,challenger_extreme_suu,6,진힐라(하드),106000000
2025-11-20,challenger_extreme_suu,7,듄켈(하드),94400000
2025-11-20,challenger_extreme_suu,8,윌(하드),77100000
2025-11-20,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-20,challenger_extreme_suu,10,더스크(카오스),69800000
2025-11-20,challenger_extreme_suu,11,루시드(하드),62900000
2025-11-20,challenger_extreme_suu,12,데미안(하드),48900000
2025-11-27,challenger_extreme_suu,1,스우(익스트림),574000000
2025-11-27,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-11-27,challenger_extreme_suu,3,카링(이지),377000000
2025-11-27,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-11-27,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-11-27,challenger_extreme_suu,6,진힐라(하드),106000000
2025-11-27,challenger_extreme_suu,7,듄켈(하드),94400000
2025-11-27,challenger_extreme_suu,8,윌(하드),77100000
2025-11-27,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-27,challenger_extreme_suu,10,더스크(카오스),69800000
2025-11-27,challenger_extreme_suu,11,루시드(하드),62900000
2025-11-27,challenger_extreme_suu,12,데미안(하드),48900000
2025-12-04,challenger_extreme_suu,1,스우(익스트림),574000000
2025-12-04,challenger_extreme_suu,2,감시자칼로스(노멀),505000000
2025-12-04,challenger_extreme_suu,3,카링(이지),377000000
2025-12-04,challenger_extreme_suu,4,선택받은세렌(하드),356000000
2025-12-04,challenger_extreme_suu,5,최초의대적자(이지),308000000
2025-12-04,challenger_extreme_suu,6,진힐라(하드),106000000
2025-12-04,challenger_extreme_suu,7,듄켈(하드),94400000
2025-12-04,challenger_extreme_suu,8,윌(하드),77100000
2025-12-04,challenger_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-12-04,challenger_extreme_suu,10,더스크(카오스),69800000
2025-12-04,challenger_extreme_suu,11,루시드(하드),62900000
2025-12-04,challenger_extreme_suu,12,데미안(하드),48900000
2025-12-11,challenger_extreme_suu,1,스우(익스트림),574000000
